date(y-m-d),Argentine Peso,Australian Dollar,Bahraini Dinar,Botswana Pula,Brazilian Real,Bruneian Dollar,Bulgarian Lev,Canadian Dollar,Chilean Peso,Chinese Yuan Renminbi,Colombian Peso,Croatian Kuna,Czech Koruna,Danish Krone,Euro,Hong Kong Dollar,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli Shekel,Japanese Yen,Kazakhstani Tenge,South Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Omani Rial,Pakistani Rupee,Philippine Peso,Polish Zloty,Qatari Riyal,Romanian New Leu,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lankan Rupee,Swedish Krona,Swiss Franc,Taiwan New Dollar,Thai Baht,Trinidadian Dollar,Turkish Lira,Emirati Dirham,British Pound,Venezuelan Bolivar
2011-02-21,4.0235,0.99164,0.377045,6.761325,1.667,1.276408,1.430444,0.98387,468.25,6.5682,1875.0,5.416786,17.899567,5.452245,0.73136,7.784229,198.476176,116.76,44.964997,8855.0,10332.999986,3.609571,83.17488,146.149994,1119.130333,0.279545,1.2381,3.033,29.299999,12.058377,72.099998,1.313144,5.68277,0.385055,85.449997,43.400002,2.882986,3.6423,3.092896,29.159079,3.750297,1.276408,7.162604,110.870003,6.419132,0.946435,29.334999,30.554984,6.3,1.590361,3.6731,0.616146,4.3
2011-02-22,4.027923,1.000555,0.377096,6.7659,1.666406,1.279188,1.431546,0.985824,471.421212,6.584308,1877.404,5.4267,17.954612,5.456634,0.73196,7.792573,199.350554,117.54,45.260003,8874.808,10315.399872,3.633058,82.923114,146.174028,1126.991233,0.280266,1.235385,3.043762,29.4808,12.098814,72.599998,1.335536,5.679405,0.385096,85.49616,43.72808,2.898483,3.641781,3.094742,29.275806,3.750525,1.279188,7.142894,110.870003,6.42927,0.939705,29.570079,30.6246,6.37808,1.59536,3.67294,0.620043,4.3
2011-02-23,4.0275,0.999962,0.3771,6.72043,1.672846,1.277297,1.42126,0.992561,476.249998,6.579,1896.999999,5.384869,17.837088,5.41755,0.726681,7.794752,199.387061,116.93,45.081081,8855.0,10322.995867,3.644523,82.418051,146.045013,1127.263202,0.27925,1.2242,3.0485,29.35,12.182726,71.699997,1.342268,5.627114,0.3851,85.25,43.520001,2.891111,3.6417,3.075477,29.175265,3.750648,1.277297,7.127635,110.669998,6.393627,0.932055,29.57004,30.625,6.38,1.606532,3.67315,0.616542,4.3
2011-02-24,4.0285,0.99122,0.37708,6.706908,1.668499,1.275815,1.417959,0.984192,478.25,6.577,1902.900024,5.373396,17.772525,5.404746,0.724975,7.796164,198.410092,116.23,45.474986,8870.0,10300.0,3.657081,81.667405,145.975006,1133.264427,0.27886,1.225,3.0665,29.299999,12.177688,72.900002,1.337406,5.604611,0.3851,85.449997,43.830002,2.893156,3.6417,3.065925,29.000626,3.750552,1.275815,7.071102,110.760002,6.392534,0.925261,29.805,30.625,6.38,1.604724,3.67285,0.620639,4.3
2011-02-25,4.029,0.984839,0.37708,6.662226,1.661,1.272726,1.421874,0.981018,474.75,6.5767,1899.400024,5.401561,17.793678,5.419794,0.726972,7.793905,198.03037,116.2,45.305001,8840.0,10325.5,3.647273,81.775229,145.975006,1126.470222,0.27896,1.2416,3.0535,29.299999,12.128036,72.599998,1.331135,5.658349,0.385055,85.660004,43.75,2.889438,3.6423,3.065959,28.929209,3.7503,1.272726,7.000272,110.769997,6.429716,0.928656,29.785,30.645,6.38,1.596895,3.6731,0.622163,4.3
2011-02-26,4.024,0.982222,0.37706,6.662226,1.6625,1.2732,1.42235,0.9772,474.5,6.5759,1896.900024,5.4025,17.7875,5.4199,0.727484,7.7939,198.0,116.2,45.25,8835.0,10273.0,3.648,81.675,145.949997,1126.099976,0.2787,1.2262,3.051,28.799999,12.1161,72.099998,1.331026,5.6318,0.38502,85.559998,43.73,2.89675,3.6417,3.0634,28.9469,3.7486,1.2732,7.005,110.769997,6.4176,0.9279,29.742001,30.629999,6.33,1.598,3.6729,0.62081,4.3
2011-02-27,4.024,0.982222,0.37706,6.662226,1.6625,1.2729,1.42235,0.9774,474.5,6.5759,1896.900024,5.4025,17.764999,5.4191,0.727484,7.7939,198.0,116.2,45.25,8835.0,10273.0,3.646,81.639999,145.949997,1126.099976,0.2787,1.2262,3.0535,28.799999,12.1161,72.099998,1.331026,5.63615,0.38502,85.559998,43.73,2.89675,3.6417,3.0634,28.9469,3.7486,1.2729,7.005,110.769997,6.4217,0.9283,29.742001,30.629999,6.33,1.598,3.6729,0.62081,4.3
2011-02-28,4.028,0.982998,0.3771,6.65336,1.6584,1.27202,1.417961,0.973906,474.850008,6.576,1908.0,5.377699,17.656052,5.405795,0.724989,7.7884,196.793026,115.95,45.18,8820.0,10310.000008,3.625217,81.935519,145.945007,1124.488724,0.27855,1.2162,3.0515,29.400001,12.11396,72.5,1.329897,5.614205,0.3851,85.760002,43.599998,2.873833,3.6417,3.045565,28.859339,3.7507,1.27202,6.956078,110.769997,6.347066,0.930523,29.751002,30.588991,6.38,1.600182,3.67285,0.615491,4.3
2011-03-01,4.0315,0.984571,0.377085,6.618133,1.660401,1.270863,1.415989,0.974173,476.149994,6.57125,1908.400024,5.375709,17.626232,5.39793,0.723948,7.789237,197.408095,115.8,45.044918,8810.0,10322.999992,3.630969,81.873135,145.904999,1123.693818,0.27821,1.2293,3.0355,29.1,12.088336,72.0,1.33244,5.57717,0.385075,85.559998,43.48,2.877974,3.6421,3.043491,28.700402,3.750592,1.270863,6.941334,110.720001,6.309505,0.928493,29.615002,30.545,6.38,1.611247,3.6731,0.613178,4.3
2011-03-02,4.028018,0.98452,0.377001,6.6357,1.660523,1.269682,1.410254,0.973575,476.858086,6.57224,1917.8697,5.346524,17.499901,5.376057,0.721005,7.789915,195.682663,115.73,44.775733,8809.87882,10290.2,3.621673,81.629444,145.850006,1124.309687,0.27835,1.213524,3.0346,28.603999,12.112319,71.52,1.347345,5.552514,0.385004,85.588914,43.500006,2.869934,3.64112,3.02709,28.384127,3.75061,1.269682,6.889482,110.720001,6.319931,0.922152,29.636607,30.54396,6.302,1.61824,3.672602,0.613057,4.3
2011-03-03,4.029,0.986631,0.37709,6.591958,1.656,1.2683,1.403755,0.97417,473.25,6.5734,1912.900024,5.31825,17.4315,5.3509,0.717638,7.78921,195.365005,115.61,44.939999,8800.0,10314.0,3.6125,82.3755,145.699997,1117.6,0.2778,1.2276,3.03,28.700001,12.0469,72.199997,1.349346,5.58415,0.385225,85.559998,43.349998,2.865,3.64125,3.0178,28.208799,3.7507,1.2683,6.912,110.669998,6.33385,0.93072,29.465,30.459999,6.33,1.6004,3.67315,0.614779,4.3
2011-03-04,4.029,0.989022,0.3771,6.618134,1.644701,1.266889,1.40156,0.971306,473.849462,6.572,1889.75344,5.297853,17.362778,5.334816,0.715432,7.788515,194.44462,114.919998,44.9122,8795.0,10322.999928,3.611523,82.394781,145.575012,1114.699951,0.2787,1.214,3.0295,29.0,12.00837,72.099998,1.357699,5.575336,0.3846,85.558798,43.2848,2.845,3.641079,3.005898,28.174669,3.75053,1.266889,6.887407,110.370003,6.34707,0.926851,29.395,30.464602,6.38,1.601831,3.67295,0.615453,4.3
2011-03-05,4.024,0.987359,0.37705,6.618134,1.6555,1.266504,1.39865,0.972793,473.681612,6.568,1898.0,5.29475,17.367,5.329422,0.715359,7.785903,194.0,115.19,44.889999,8790.0,10277.936,3.611,82.300043,145.550003,1117.35,0.277551,1.211813,3.028,28.9,12.0005,71.603998,1.35538,5.57105,0.385001,85.349998,43.25,2.8447,3.639526,3.0066,28.174,3.7496,1.266504,6.855138,110.370003,6.352,0.9258,29.349001,30.459999,6.33,1.6,3.6731,0.614515,4.3
2011-03-06,4.024,0.98668,0.37705,6.618134,1.6555,1.267,1.39865,0.9719,473.700012,6.568,1898.0,5.29475,17.3635,5.3288,0.715359,7.7658,194.355,115.19,44.889999,8790.0,10278.0,3.613,82.300003,145.550003,1117.599976,0.27755,1.2117,3.0305,28.9,12.0005,71.599998,1.355381,5.5621,0.385,85.459999,43.259998,2.84455,3.6395,3.0055,28.2091,3.7496,1.267,6.8795,110.370003,6.3513,0.9252,29.349001,30.440001,6.33,1.6,3.6731,0.614515,4.3
2011-03-07,4.0265,0.989198,0.377075,6.684492,1.655,1.26576,1.399335,0.974079,473.850006,6.5575,1891.900024,5.292478,17.30687,5.335716,0.715476,7.786263,194.672976,114.94,45.105,8790.0,10322.999991,3.592267,82.110319,145.575012,1118.553989,0.2779,1.2262,3.0315,28.9,12.032366,72.199997,1.35867,5.558858,0.385065,85.360001,43.27,2.843364,3.6417,3.00169,28.221982,3.75054,1.26576,6.879605,110.269997,6.354418,0.925597,29.359998,30.409992,6.38,1.6007,3.67325,0.61728,4.3
2011-03-08,4.027968,0.989389,0.377099,6.618134,1.654748,1.26772,1.406045,0.971515,476.537668,6.57317,1899.9808,5.320566,17.448417,5.361427,0.718874,7.787737,195.912452,115.99,44.93,8790.988173,10299.8,3.579376,82.698758,145.574852,1117.539609,0.278113,1.217015,3.034484,28.8468,12.001039,71.700797,1.350291,5.583532,0.3851,85.11045,43.44976,2.854832,3.6412,3.010598,28.223402,3.750198,1.26772,6.889775,110.019997,6.367681,0.934732,29.42524,30.345145,6.37968,1.589314,3.672949,0.618897,4.3
2011-03-09,4.0265,0.988988,0.3771,6.706908,1.645233,1.267864,1.406199,0.968593,475.250165,6.563,1880.5,5.309844,17.496683,5.36243,0.718984,7.786804,196.127686,116.25,44.985001,8785.0,10324.998603,3.566941,82.79191,145.644989,1116.131615,0.278245,1.216801,3.034,29.0,11.966119,72.099998,1.351848,5.573197,0.3851,85.400002,43.43,2.864136,3.6413,3.011262,28.36369,3.750206,1.267864,6.868847,109.970001,6.336657,0.929783,29.435001,30.314983,6.38,1.582686,3.67295,0.617133,4.3
2011-03-10,4.0315,0.998453,0.377085,6.609385,1.65995,1.271681,1.415163,0.973463,481.750001,6.57465,1877.5,5.347759,17.630859,5.396169,0.723558,7.78978,197.933574,116.54,45.211199,8785.0,10308.000014,3.570685,82.994211,145.575012,1124.451728,0.2783,1.2348,3.037,28.799999,11.961572,72.400002,1.359557,5.656637,0.3852,85.300003,43.52,2.900178,3.642,3.03361,28.578299,3.750191,1.271681,6.89042,110.0,6.391762,0.932429,29.505001,30.40988,6.38,1.579385,3.6732,0.622613,4.3
2011-03-11,4.030508,0.989447,0.3771,6.65336,1.66237,1.268492,1.411443,0.974002,483.511588,6.578972,1862.98,5.336902,17.538248,5.38205,0.721611,7.78858,196.727115,117.03,45.169998,8779.96,10275.263975,3.572561,81.792125,145.924788,1126.615928,0.278002,1.221606,3.04048,28.896,11.923616,72.5,1.342986,5.633385,0.384605,85.149281,43.649602,2.896627,3.63853,3.018848,28.708711,3.750161,1.268492,6.882266,110.019997,6.373405,0.927842,29.6048,30.454435,6.3796,1.584849,3.672952,0.624022,4.3
2011-03-12,4.024,0.98561,0.37705,6.65336,1.6655,1.26745,1.40676,0.97335,478.5,6.5752,1860.5,5.319,17.4685,5.3626,0.719476,7.7879,196.07,117.03,45.060001,8775.0,10253.0,3.585,81.865,145.899994,1123.2,0.27735,1.2207,3.0395,28.6,11.90635,72.0,1.347164,5.5967,0.38465,85.2,43.549999,2.87655,3.6385,3.0076,28.676,3.7502,1.26745,6.8693,110.019997,6.3341,0.9294,29.59,30.435,6.33,1.5832,3.6731,0.621833,4.3
2011-03-13,4.024,0.98561,0.37705,6.65336,1.6655,1.2679,1.40676,0.9725,478.5,6.5752,1860.5,5.301,17.444,5.36505,0.719476,7.7879,196.065,117.03,45.060001,8775.0,10253.0,3.565,81.910004,145.899994,1126.099976,0.27715,1.2207,3.0405,28.6,11.902,72.0,1.346439,5.60255,0.38465,85.059998,43.549999,2.8834,3.6385,3.0076,28.676,3.7501,1.2679,6.8693,110.019997,6.3347,0.9294,29.566999,30.41,6.33,1.5832,3.6731,0.622045,4.3
2011-03-14,4.027,0.992718,0.37705,6.609385,1.6661,1.268457,1.399978,0.976023,481.500015,6.566,1868.200111,5.280905,17.411311,5.338592,0.715752,7.791392,195.113835,115.51,45.075042,8765.0,10305.000239,3.55112,81.659486,145.949999,1127.356326,0.2782,1.211901,3.0365,29.250003,11.929812,72.199997,1.355758,5.610684,0.38473,85.549989,43.53,2.891619,3.6417,2.990936,28.531705,3.750244,1.268457,6.857011,110.169998,6.351447,0.925642,29.477052,30.330059,6.300003,1.573647,3.673,0.61823,4.3
2011-03-15,4.030001,1.009341,0.37704,6.666666,1.6685,1.280601,1.400571,0.982832,483.100086,6.574001,1878.0008,5.284621,17.480972,5.341537,0.716146,7.797027,196.302145,116.12,45.25995,8770.0016,10258.016,3.565129,80.860802,146.000008,1136.143746,0.27801,1.211305,3.065001,28.60016,12.005009,71.800035,1.367548,5.663221,0.38503,85.400034,43.830016,2.902172,3.6417,2.990064,28.788904,3.750521,1.280601,6.970104,110.400002,6.419017,0.91914,29.535016,30.410008,6.300016,1.578769,3.673,0.622334,4.3
2011-03-16,4.036,1.014937,0.37706,6.65779,1.668,1.281779,1.405013,0.990482,486.049987,6.57255,1888.0,5.295435,17.54707,5.3577,0.718347,7.79667,196.885672,115.77,45.149806,8770.000001,10304.999852,3.568631,80.301359,145.75,1133.132096,0.2781,1.2258,3.049,28.200001,12.081567,72.300003,1.368635,5.671748,0.385055,85.260002,43.740002,2.932908,3.64195,2.99977,28.670198,3.750454,1.281779,7.010706,110.169998,6.472544,0.912325,29.57,30.414961,6.33,1.587846,3.67315,0.623322,4.3
2011-03-17,4.0385,1.018079,0.377125,6.697924,1.67265,1.27878,1.395702,0.988227,487.649992,6.5765,1894.199951,5.269851,17.394214,5.322572,0.713652,7.801858,195.382491,115.14,45.135002,8780.0,10308.000012,3.557788,78.813194,145.774994,1133.30598,0.27744,1.2182,3.0555,28.6,12.099375,72.400002,1.389527,5.657559,0.385055,85.360001,43.950001,2.905524,3.64195,2.975876,28.639915,3.750355,1.27878,7.068028,110.32,6.419664,0.901754,29.599998,30.275,6.38,1.584797,3.6731,0.619675,4.3
2011-03-18,4.036,1.006362,0.3771,6.688963,1.6716,1.274698,1.383599,0.983911,482.95001,6.574,1881.800049,5.220686,17.263515,5.275567,0.707448,7.801343,192.992681,114.69,45.0554,8770.0,10280.000059,3.540805,81.147994,145.875,1127.204456,0.2771,1.2135,3.0535,28.6,12.057772,72.300003,1.37063,5.597594,0.3851,85.45,43.75,2.878538,3.6415,2.947422,28.485223,3.750499,1.274698,6.99852,110.419998,6.310527,0.903558,29.634998,30.299799,6.38,1.58029,3.67295,0.618249,4.3
2011-03-19,4.035,1.00452,0.37705,6.688963,1.6665,1.2727,1.37911,0.9839,481.100006,6.5699,1879.300049,5.20775,17.223,5.257,0.7051,7.7995,191.85,114.69,45.0,8765.0,10253.0,3.553,80.589996,145.850006,1124.55,0.27725,1.202,3.0535,28.1,12.0424,72.300003,1.369113,5.5612,0.38493,85.360001,43.529999,2.8674,3.6395,2.9382,28.4369,3.7496,1.2727,6.9864,110.419998,6.2669,0.9006,29.591999,30.299999,6.33,1.5792,3.6729,0.6161,4.3
2011-03-20,4.034,1.00311,0.377,6.688963,1.67,1.274,1.37911,0.98375,482.200012,6.574,1881.800042,5.20775,17.195,5.25985,0.705617,7.8015,193.399994,114.69,45.0,8769.999987,10255.0,3.547,80.589996,145.875,1127.850097,0.2778,1.2135,3.0535,28.599999,12.035,72.300003,1.369863,5.5649,0.385,85.349998,43.700001,2.867,3.641,2.9386,28.450001,3.75025,1.274,6.989,110.419998,6.2729,0.9006,29.634998,30.295,6.33,1.5797,3.67295,0.615953,4.3
2011-03-21,4.0403,0.995916,0.377046,6.622517,1.66405,1.266974,1.379013,0.977295,481.349987,6.5648,1873.0,5.19092,17.25037,5.257708,0.70509,7.798016,191.365618,114.18,44.995003,8721.0,10357.399995,3.535713,81.121552,145.855005,1121.650869,0.276765,1.21583,3.0315,28.1,11.985476,71.699998,1.364297,5.567102,0.385027,85.479999,43.559999,2.844577,3.64167,2.928744,28.286353,3.750173,1.266974,6.937036,110.370003,6.288891,0.905419,29.575001,30.255,6.31,1.576808,3.67303,0.614623,4.3
2011-03-22,4.0385,0.988778,0.37707,6.60502,1.665,1.263182,1.376329,0.977107,481.75,6.5535,1874.5,5.188264,17.190763,5.248086,0.703722,7.793456,190.046936,113.64,44.930011,8725.0,10378.0,3.529764,80.990689,145.875,1121.049907,0.276875,1.21755,3.0305,28.4,11.988689,72.0,1.350003,5.571372,0.385055,85.410004,43.375,2.841298,3.64215,2.903901,28.2186,3.750274,1.263182,6.89925,110.32,6.304007,0.904147,29.605,30.214992,6.4,1.565777,3.6731,0.610484,4.3
2011-03-23,4.0415,0.98953,0.37707,6.609385,1.663,1.265237,1.384918,0.982225,482.350006,6.559,1865.0,5.220996,17.295167,5.280326,0.70809,7.793079,190.935643,113.92,44.814802,8718.0,10373.0,3.543679,80.906513,145.850006,1124.240636,0.27734,1.21335,3.0255,28.0,12.006007,71.850006,1.351455,5.592733,0.385205,85.209999,43.48,2.854765,3.64215,2.906869,28.341598,3.750299,1.265237,6.941332,110.370003,6.341449,0.906894,29.565001,30.290001,6.35,1.558446,3.6731,0.615488,4.3
2011-03-24,4.0425,0.97875,0.3771,6.587615,1.6589,1.260261,1.377914,0.97431,481.350006,6.563,1867.5,5.194694,17.298786,5.253416,0.704591,7.793789,188.122643,114.43,44.66,8720.0,10350.0,3.558,80.84322,145.825012,1118.750494,0.27672,1.2055,3.029,28.700001,11.954644,71.199997,1.32988,5.546417,0.3846,85.209999,43.465,2.835218,3.6417,2.88685,28.257639,3.750275,1.260261,6.860906,110.32,6.308709,0.905601,29.615002,30.244985,6.4,1.549586,3.67205,0.618657,4.3
2011-03-25,4.041,0.973113,0.377055,6.587615,1.657,1.260861,1.382836,0.977953,479.75,6.5581,1873.400024,5.224949,17.334286,5.272629,0.707049,7.793316,188.283151,114.3,44.645,8715.0,10377.999986,3.551281,81.147469,145.475006,1111.141952,0.2771,1.2203,3.0275,28.4,11.932423,71.599998,1.323537,5.576877,0.38505,84.900002,43.330002,2.82882,3.64165,2.88983,28.287985,3.750315,1.260861,6.844292,110.32,6.35599,0.914575,29.47,30.25,6.4,1.549637,3.6732,0.621721,4.3
2011-03-26,4.04,0.974469,0.37702,6.587615,1.663,1.262,1.38835,0.9813,478.700012,6.5578,1870.900024,5.232,17.3925,5.29345,0.709824,7.7946,189.315,114.3,44.68,8710.0,10328.0,3.555,81.35,145.449997,1109.55,0.27685,1.2062,3.0275,28.1,11.9884,71.599998,1.327492,5.60165,0.38452,84.809998,43.25,2.8518,3.6401,2.8998,28.281,3.7502,1.262,6.8575,110.32,6.3777,0.91955,29.429001,30.26,6.35,1.556,3.673,0.623267,4.3
2011-03-27,4.04,0.974279,0.37702,6.587615,1.6625,1.262,1.38835,0.9804,478.700012,6.5578,1870.900024,5.232,17.3925,5.29355,0.71048,7.7954,189.305,114.3,44.68,8710.0,10328.0,3.545,81.309998,145.449997,1110.800049,0.27685,1.2062,3.0275,28.1,11.9884,71.599998,1.327492,5.6016,0.38452,84.809998,43.25,2.85115,3.6401,2.8998,28.281,3.7502,1.262,6.8575,110.32,6.37935,0.9192,29.429001,30.26,6.35,1.556,3.673,0.623597,4.3
2011-03-28,4.037,0.97283,0.37703,6.596306,1.6616,1.261517,1.386726,0.97581,480.900002,6.561,1870.000032,5.22938,17.404441,5.287102,0.709024,7.799803,189.606194,115.09,44.725054,8706.000064,10370.000616,3.523839,81.665841,145.550003,1112.550455,0.2775,1.21,3.025,28.100007,11.959586,71.300009,1.325893,5.586509,0.385,85.300004,43.419999,2.832592,3.64155,2.913821,28.323696,3.750336,1.261517,6.867481,110.370003,6.368367,0.917003,29.484,30.3,6.350001,1.555773,3.672801,0.624135,4.3
2011-03-29,4.0465,0.974753,0.37707,6.596306,1.65705,1.262175,1.388612,0.976613,481.950012,6.5635,1889.0,5.241122,17.425369,5.29484,0.709985,7.793608,190.231439,114.96,44.675,8710.5,10377.999998,3.529109,82.397891,145.550003,1112.47803,0.27747,1.2263,3.0285,28.950001,11.967324,71.800003,1.324321,5.613188,0.385055,85.350006,43.400002,2.837428,3.64215,2.925149,28.394533,3.750225,1.262175,6.867819,110.370003,6.357036,0.920888,29.477001,30.34,6.35,1.559563,3.673,0.625917,4.3
2011-03-30,4.049,0.969138,0.37705,6.574622,1.6275,1.262273,1.387679,0.971503,482.25,6.5585,1884.400024,5.233371,17.410183,5.291406,0.709543,7.78473,189.321547,114.97,44.715032,8715.0,10373.0,3.503592,82.987356,145.649994,1101.642236,0.27747,1.2265,3.0255,28.0,11.92232,71.699997,1.312554,5.590989,0.38505,85.209999,43.419998,2.846966,3.64195,2.912457,28.552399,3.750277,1.262273,6.813075,110.32,6.337386,0.921438,29.475,30.334999,6.35,1.554699,3.67305,0.62337,4.3
2011-03-31,4.048,0.966056,0.377045,6.544503,1.6264,1.260208,1.378626,0.971564,481.200012,6.544,1874.199951,5.202356,17.293027,5.255825,0.7049,7.775585,187.505638,114.07,44.4,8702.5,10425.0,3.478985,82.810238,145.550003,1097.769599,0.27755,1.2055,3.025,27.9,11.918057,71.400002,1.309963,5.533916,0.385,85.4,43.35,2.841988,3.6415,2.9051,28.407525,3.75012,1.260208,6.769913,110.389999,6.311713,0.915989,29.415,30.255,6.38,1.545049,3.67265,0.62288,4.3
2011-04-01,4.054,0.963017,0.377065,6.523157,1.61698,1.260723,1.376467,0.963185,476.25,6.5488,1870.5,5.189908,17.215877,5.247323,0.703713,7.778739,186.776429,114.54,44.455009,8685.000001,10427.999974,3.467788,84.064366,145.75,1086.924396,0.27729,1.2246,3.0255,27.9,11.832487,71.400001,1.304377,5.499408,0.38505,85.309996,43.309996,2.831015,3.6415,2.910049,28.234851,3.750226,1.260723,6.704924,110.32,6.295583,0.924339,29.252011,30.281024,6.33,1.53225,3.6728,0.620083,4.3
2011-04-02,4.053,0.962464,0.37703,6.523157,1.6075,1.2599,1.3592,0.9633,475.5,6.5487,1848.0,5.182,17.251,5.23615,0.7023,7.7782,186.36,114.54,44.369999,8695.0,10373.0,3.473,84.09,145.75,1084.95,0.27701,1.2094,3.028,28.75,11.8358,70.900002,1.303441,5.478,0.38503,85.110001,43.259998,2.8401,3.6415,2.9005,28.357,3.7499,1.2599,6.6931,110.32,6.2983,0.92375,29.247,30.280001,6.33,1.528,3.6728,0.6205,4.3
2011-04-03,4.053,0.962742,0.37703,6.523157,1.616,1.2605,1.3592,0.9634,475.5,6.5487,1848.0,5.182,17.174,5.2345,0.702543,7.778,186.36,114.54,44.369999,8695.0,10373.0,3.46304,84.1,145.75,1086.800049,0.27701,1.2094,3.028,28.75,11.8358,70.900002,1.303781,5.48685,0.38503,85.110001,43.259998,2.82175,3.6415,2.9005,28.357,3.7499,1.2605,6.69617,110.32,6.29505,0.9234,29.25,30.280001,6.33,1.5301,3.6728,0.620482,4.3
2011-04-04,4.051,0.966101,0.377075,6.489293,1.610596,1.260301,1.375363,0.968017,475.049988,6.541,1850.5,5.177416,17.187553,5.243919,0.703201,7.771184,186.488143,114.0,44.325,8667.5,10428.0,3.464404,83.985366,145.674988,1087.113211,0.27725,1.2237,3.0277,28.200001,11.855873,71.300003,1.30385,5.496992,0.385045,85.3,43.260001,2.83222,3.6417,2.900956,28.303385,3.750208,1.260301,6.691594,110.370003,6.313992,0.922478,29.240391,30.22499,6.38,1.531563,3.673,0.620163,4.3
2011-04-05,4.051,0.966671,0.377035,6.518905,1.60845,1.260685,1.374762,0.963978,473.950013,6.54275,1850.0,5.179623,17.125913,5.241425,0.702864,7.771783,185.76004,114.39,44.315402,8665.0,10427.999994,3.467634,84.650417,145.475006,1087.743922,0.277335,1.2236,3.0275,28.4,11.826196,71.199997,1.299024,5.466852,0.38515,85.360001,43.400002,2.810554,3.64175,2.888913,28.278522,3.750128,1.260685,6.723819,110.32,6.323018,0.924568,29.285,30.194838,6.38,1.531,3.67305,0.614423,4.3
2011-04-06,4.052512,0.959011,0.377052,6.501951,1.602658,1.260276,1.364576,0.958731,473.457993,6.548969,1837.900024,5.141702,17.025476,5.202636,0.697685,7.773082,183.989263,113.38,44.094,8653.0,10419.103993,3.450686,85.278606,145.375,1085.607458,0.277182,1.208298,3.0265,28.22,11.787077,70.199997,1.28439,5.456683,0.385101,85.159684,43.141599,2.774411,3.641301,2.863963,28.174069,3.750168,1.260276,6.68698,110.229996,6.297951,0.917156,29.045,30.154999,6.38,1.51396,3.672855,0.612881,4.3
2011-04-07,4.05376,0.957071,0.376905,6.485084,1.596365,1.261281,1.36912,0.959503,474.025989,6.543934,1829.800024,5.16088,17.108464,5.22004,0.700018,7.770143,185.505925,113.55,44.200927,8679.8,10413.4,3.452713,84.957179,145.423988,1088.824128,0.277215,1.209004,3.0315,28.08,11.796511,70.800003,1.287056,5.476839,0.38491,84.779199,43.138799,2.783558,3.641414,2.881191,28.260869,3.750267,1.261281,6.694727,110.384995,6.326685,0.917169,29.0084,30.099398,6.378,1.513221,3.672954,0.613148,4.3
2011-04-08,4.045001,0.949543,0.37701,6.447453,1.57725,1.257053,1.354826,0.956642,470.400074,6.536,1824.5008,5.105217,16.929671,5.165715,0.692689,7.767555,182.519126,112.59,44.060006,8650.0016,10378.016,3.436477,84.986623,145.350014,1082.470407,0.27578,1.201505,3.021501,27.33016,11.747001,70.599998,1.278851,5.399182,0.38494,84.85003,43.000016,2.745686,3.6415,2.847384,28.007938,3.750206,1.257053,6.647609,110.370003,6.220251,0.910375,29.000016,30.034006,6.330016,1.510495,3.673,0.612109,4.3
